id,carat,price,cut,cut_nom,clarity,clarity_nom,color,color_nom,diamond_shape,ring_setting,metal_quality,merchant_title,ring_title,ring_description,prod_name_raw,mrch_id,product_url,image_url,image_url2,image_url3,ring_metal,votes,local_merchant_flag,priority_score,merchant_city
2227,1,17483,Very Good,3,VVS1,6,D,7,Round,Halo,White Gold,Davidson & Licht,Precision by Davidson & Licht  2664,Extraordinary Halo Round Semi Mount with Pave Single Split Shank ,Precision by Davidson & Licht  2664,1,http://www.davidsonandlicht.com/product/2664/,http://www.davidsonandlicht.com/wp-content/uploads/2664_C1-507x380.jpg,http://www.davidsonandlicht.com/wp-content/uploads/2664_C2-199x149.jpg,http://www.davidsonandlicht.com/wp-content/uploads/2664_C3-199x149.jpg,White Gold,1,1,1,3
2228,0.25,2907,Very Good,3,VS1,4,D,7,Round,Pave,Platinum,Davidson & Licht,H. Levi  816,Split Shank Setting  Plat  Cntr RD .50ct,H. Levi  816,1,http://www.davidsonandlicht.com/product/816/,http://www.davidsonandlicht.com/wp-content/uploads/816-B-507x380.jpg,,,Platinum,1,1,1,3
2229,0.25,1907,Very Good,3,VS1,4,D,7,Round,Pave,White Gold,Davidson & Licht,H. Levi  816,Split Shank Setting  Plat  Cntr RD .50ct,H. Levi  816,1,http://www.davidsonandlicht.com/product/816/,http://www.davidsonandlicht.com/wp-content/uploads/816-B-507x380.jpg,,,White Gold,1,1,1,3
2230,0.25,4675,Very Good,3,VS1,4,D,7,Princess,Halo,Platinum,Davidson & Licht,Precision by Davidson & Licht  7122,Petite FlushFit Diamond Princess Cut Halo Engagement Ring,Precision by Davidson & Licht  7122,1,http://www.davidsonandlicht.com/product/7122/,http://www.davidsonandlicht.com/wp-content/uploads/7122M_C1-507x380.jpg,http://www.davidsonandlicht.com/wp-content/uploads/7122M_C2-199x149.jpg,,Platinum,1,1,1,3
2231,0.25,3675,Very Good,3,VS1,4,D,7,Princess,Halo,White Gold,Davidson & Licht,Precision by Davidson & Licht  7122,Petite FlushFit Diamond Princess Cut Halo Engagement Ring,Precision by Davidson & Licht  7122,1,http://www.davidsonandlicht.com/product/7122/,http://www.davidsonandlicht.com/wp-content/uploads/7122M_C1-507x380.jpg,http://www.davidsonandlicht.com/wp-content/uploads/7122M_C2-199x149.jpg,,White Gold,1,1,1,3
2232,0.5,6135,Very Good,3,VS1,4,D,7,Princess,Halo,Platinum,Davidson & Licht,Precision by Davidson & Licht  7122,Petite FlushFit Diamond Princess Cut Halo Engagement Ring,Precision by Davidson & Licht  7122,1,http://www.davidsonandlicht.com/product/7122/,http://www.davidsonandlicht.com/wp-content/uploads/7122M_C1-507x380.jpg,http://www.davidsonandlicht.com/wp-content/uploads/7122M_C2-199x149.jpg,,Platinum,1,1,1,3
2233,0.5,5135,Very Good,3,VS1,4,D,7,Princess,Halo,White Gold,Davidson & Licht,Precision by Davidson & Licht  7122,Petite FlushFit Diamond Princess Cut Halo Engagement Ring,Precision by Davidson & Licht  7122,1,http://www.davidsonandlicht.com/product/7122/,http://www.davidsonandlicht.com/wp-content/uploads/7122M_C1-507x380.jpg,http://www.davidsonandlicht.com/wp-content/uploads/7122M_C2-199x149.jpg,,White Gold,1,1,1,3
2234,0.5,6487,Very Good,3,VVS1,6,D,7,Princess,Halo,Platinum,Davidson & Licht,Precision by Davidson & Licht  7122,Petite FlushFit Diamond Princess Cut Halo Engagement Ring,Precision by Davidson & Licht  7122,1,http://www.davidsonandlicht.com/product/7122/,http://www.davidsonandlicht.com/wp-content/uploads/7122M_C1-507x380.jpg,http://www.davidsonandlicht.com/wp-content/uploads/7122M_C2-199x149.jpg,,Platinum,1,1,1,3
2235,0.5,5487,Very Good,3,VVS1,6,D,7,Princess,Halo,White Gold,Davidson & Licht,Precision by Davidson & Licht  7122,Petite FlushFit Diamond Princess Cut Halo Engagement Ring,Precision by Davidson & Licht  7122,1,http://www.davidsonandlicht.com/product/7122/,http://www.davidsonandlicht.com/wp-content/uploads/7122M_C1-507x380.jpg,http://www.davidsonandlicht.com/wp-content/uploads/7122M_C2-199x149.jpg,,White Gold,1,1,1,3
2236,0.75,7326,Very Good,3,VVS1,6,D,7,Princess,Halo,Platinum,Davidson & Licht,Precision by Davidson & Licht  7122,Petite FlushFit Diamond Princess Cut Halo Engagement Ring,Precision by Davidson & Licht  7122,1,http://www.davidsonandlicht.com/product/7122/,http://www.davidsonandlicht.com/wp-content/uploads/7122M_C1-507x380.jpg,http://www.davidsonandlicht.com/wp-content/uploads/7122M_C2-199x149.jpg,,Platinum,1,1,1,3
2237,0.75,6326,Very Good,3,VVS1,6,D,7,Princess,Halo,White Gold,Davidson & Licht,Precision by Davidson & Licht  7122,Petite FlushFit Diamond Princess Cut Halo Engagement Ring,Precision by Davidson & Licht  7122,1,http://www.davidsonandlicht.com/product/7122/,http://www.davidsonandlicht.com/wp-content/uploads/7122M_C1-507x380.jpg,http://www.davidsonandlicht.com/wp-content/uploads/7122M_C2-199x149.jpg,,White Gold,1,1,1,3
2238,1,11945,Very Good,3,VS1,4,D,7,Princess,Halo,Platinum,Davidson & Licht,Precision by Davidson & Licht  7122,Petite FlushFit Diamond Princess Cut Halo Engagement Ring,Precision by Davidson & Licht  7122,1,http://www.davidsonandlicht.com/product/7122/,http://www.davidsonandlicht.com/wp-content/uploads/7122M_C1-507x380.jpg,http://www.davidsonandlicht.com/wp-content/uploads/7122M_C2-199x149.jpg,,Platinum,1,1,1,3
2239,1,10945,Very Good,3,VS1,4,D,7,Princess,Halo,White Gold,Davidson & Licht,Precision by Davidson & Licht  7122,Petite FlushFit Diamond Princess Cut Halo Engagement Ring,Precision by Davidson & Licht  7122,1,http://www.davidsonandlicht.com/product/7122/,http://www.davidsonandlicht.com/wp-content/uploads/7122M_C1-507x380.jpg,http://www.davidsonandlicht.com/wp-content/uploads/7122M_C2-199x149.jpg,,White Gold,1,1,1,3
2240,1,15029,Very Good,3,VVS1,6,D,7,Princess,Halo,Platinum,Davidson & Licht,Precision by Davidson & Licht  7122,Petite FlushFit Diamond Princess Cut Halo Engagement Ring,Precision by Davidson & Licht  7122,1,http://www.davidsonandlicht.com/product/7122/,http://www.davidsonandlicht.com/wp-content/uploads/7122M_C1-507x380.jpg,http://www.davidsonandlicht.com/wp-content/uploads/7122M_C2-199x149.jpg,,Platinum,1,1,1,3
2241,1,14029,Very Good,3,VVS1,6,D,7,Princess,Halo,White Gold,Davidson & Licht,Precision by Davidson & Licht  7122,Petite FlushFit Diamond Princess Cut Halo Engagement Ring,Precision by Davidson & Licht  7122,1,http://www.davidsonandlicht.com/product/7122/,http://www.davidsonandlicht.com/wp-content/uploads/7122M_C1-507x380.jpg,http://www.davidsonandlicht.com/wp-content/uploads/7122M_C2-199x149.jpg,,White Gold,1,1,1,3
2242,0.25,3872,Very Good,3,VS1,4,D,7,Princess,Solitaire,Platinum,Davidson & Licht,Precision by Davidson & Licht  7806,Couture FlushFit 5MM Tapered Shank Solitaire for 2.50CT Princess Cut Center,Precision by Davidson & Licht  7806,1,http://www.davidsonandlicht.com/product/7806/,http://www.davidsonandlicht.com/wp-content/uploads/7806_C1-507x380.jpg,http://www.davidsonandlicht.com/wp-content/uploads/7806_C2-199x149.jpg,http://www.davidsonandlicht.com/wp-content/uploads/7806_C3-199x149.jpg,Platinum,1,1,1,3
2243,0.25,2872,Very Good,3,VS1,4,D,7,Princess,Solitaire,White Gold,Davidson & Licht,Precision by Davidson & Licht  7806,Couture FlushFit 5MM Tapered Shank Solitaire for 2.50CT Princess Cut Center,Precision by Davidson & Licht  7806,1,http://www.davidsonandlicht.com/product/7806/,http://www.davidsonandlicht.com/wp-content/uploads/7806_C1-507x380.jpg,http://www.davidsonandlicht.com/wp-content/uploads/7806_C2-199x149.jpg,http://www.davidsonandlicht.com/wp-content/uploads/7806_C3-199x149.jpg,White Gold,1,1,1,3
2244,0.5,5332,Very Good,3,VS1,4,D,7,Princess,Solitaire,Platinum,Davidson & Licht,Precision by Davidson & Licht  7806,Couture FlushFit 5MM Tapered Shank Solitaire for 2.50CT Princess Cut Center,Precision by Davidson & Licht  7806,1,http://www.davidsonandlicht.com/product/7806/,http://www.davidsonandlicht.com/wp-content/uploads/7806_C1-507x380.jpg,http://www.davidsonandlicht.com/wp-content/uploads/7806_C2-199x149.jpg,http://www.davidsonandlicht.com/wp-content/uploads/7806_C3-199x149.jpg,Platinum,1,1,1,3
2245,0.5,4332,Very Good,3,VS1,4,D,7,Princess,Solitaire,White Gold,Davidson & Licht,Precision by Davidson & Licht  7806,Couture FlushFit 5MM Tapered Shank Solitaire for 2.50CT Princess Cut Center,Precision by Davidson & Licht  7806,1,http://www.davidsonandlicht.com/product/7806/,http://www.davidsonandlicht.com/wp-content/uploads/7806_C1-507x380.jpg,http://www.davidsonandlicht.com/wp-content/uploads/7806_C2-199x149.jpg,http://www.davidsonandlicht.com/wp-content/uploads/7806_C3-199x149.jpg,White Gold,1,1,1,3
2246,0.5,5684,Very Good,3,VVS1,6,D,7,Princess,Solitaire,Platinum,Davidson & Licht,Precision by Davidson & Licht  7806,Couture FlushFit 5MM Tapered Shank Solitaire for 2.50CT Princess Cut Center,Precision by Davidson & Licht  7806,1,http://www.davidsonandlicht.com/product/7806/,http://www.davidsonandlicht.com/wp-content/uploads/7806_C1-507x380.jpg,http://www.davidsonandlicht.com/wp-content/uploads/7806_C2-199x149.jpg,http://www.davidsonandlicht.com/wp-content/uploads/7806_C3-199x149.jpg,Platinum,1,1,1,3
2247,0.5,4684,Very Good,3,VVS1,6,D,7,Princess,Solitaire,White Gold,Davidson & Licht,Precision by Davidson & Licht  7806,Couture FlushFit 5MM Tapered Shank Solitaire for 2.50CT Princess Cut Center,Precision by Davidson & Licht  7806,1,http://www.davidsonandlicht.com/product/7806/,http://www.davidsonandlicht.com/wp-content/uploads/7806_C1-507x380.jpg,http://www.davidsonandlicht.com/wp-content/uploads/7806_C2-199x149.jpg,http://www.davidsonandlicht.com/wp-content/uploads/7806_C3-199x149.jpg,White Gold,1,1,1,3
2248,0.75,6523,Very Good,3,VVS1,6,D,7,Princess,Solitaire,Platinum,Davidson & Licht,Precision by Davidson & Licht  7806,Couture FlushFit 5MM Tapered Shank Solitaire for 2.50CT Princess Cut Center,Precision by Davidson & Licht  7806,1,http://www.davidsonandlicht.com/product/7806/,http://www.davidsonandlicht.com/wp-content/uploads/7806_C1-507x380.jpg,http://www.davidsonandlicht.com/wp-content/uploads/7806_C2-199x149.jpg,http://www.davidsonandlicht.com/wp-content/uploads/7806_C3-199x149.jpg,Platinum,1,1,1,3
2249,0.75,5523,Very Good,3,VVS1,6,D,7,Princess,Solitaire,White Gold,Davidson & Licht,Precision by Davidson & Licht  7806,Couture FlushFit 5MM Tapered Shank Solitaire for 2.50CT Princess Cut Center,Precision by Davidson & Licht  7806,1,http://www.davidsonandlicht.com/product/7806/,http://www.davidsonandlicht.com/wp-content/uploads/7806_C1-507x380.jpg,http://www.davidsonandlicht.com/wp-content/uploads/7806_C2-199x149.jpg,http://www.davidsonandlicht.com/wp-content/uploads/7806_C3-199x149.jpg,White Gold,1,1,1,3
2250,1,11142,Very Good,3,VS1,4,D,7,Princess,Solitaire,Platinum,Davidson & Licht,Precision by Davidson & Licht  7806,Couture FlushFit 5MM Tapered Shank Solitaire for 2.50CT Princess Cut Center,Precision by Davidson & Licht  7806,1,http://www.davidsonandlicht.com/product/7806/,http://www.davidsonandlicht.com/wp-content/uploads/7806_C1-507x380.jpg,http://www.davidsonandlicht.com/wp-content/uploads/7806_C2-199x149.jpg,http://www.davidsonandlicht.com/wp-content/uploads/7806_C3-199x149.jpg,Platinum,1,1,1,3
2251,1,10142,Very Good,3,VS1,4,D,7,Princess,Solitaire,White Gold,Davidson & Licht,Precision by Davidson & Licht  7806,Couture FlushFit 5MM Tapered Shank Solitaire for 2.50CT Princess Cut Center,Precision by Davidson & Licht  7806,1,http://www.davidsonandlicht.com/product/7806/,http://www.davidsonandlicht.com/wp-content/uploads/7806_C1-507x380.jpg,http://www.davidsonandlicht.com/wp-content/uploads/7806_C2-199x149.jpg,http://www.davidsonandlicht.com/wp-content/uploads/7806_C3-199x149.jpg,White Gold,1,1,1,3
2252,1,14226,Very Good,3,VVS1,6,D,7,Princess,Solitaire,Platinum,Davidson & Licht,Precision by Davidson & Licht  7806,Couture FlushFit 5MM Tapered Shank Solitaire for 2.50CT Princess Cut Center,Precision by Davidson & Licht  7806,1,http://www.davidsonandlicht.com/product/7806/,http://www.davidsonandlicht.com/wp-content/uploads/7806_C1-507x380.jpg,http://www.davidsonandlicht.com/wp-content/uploads/7806_C2-199x149.jpg,http://www.davidsonandlicht.com/wp-content/uploads/7806_C3-199x149.jpg,Platinum,1,1,1,3
2253,1,13226,Very Good,3,VVS1,6,D,7,Princess,Solitaire,White Gold,Davidson & Licht,Precision by Davidson & Licht  7806,Couture FlushFit 5MM Tapered Shank Solitaire for 2.50CT Princess Cut Center,Precision by Davidson & Licht  7806,1,http://www.davidsonandlicht.com/product/7806/,http://www.davidsonandlicht.com/wp-content/uploads/7806_C1-507x380.jpg,http://www.davidsonandlicht.com/wp-content/uploads/7806_C2-199x149.jpg,http://www.davidsonandlicht.com/wp-content/uploads/7806_C3-199x149.jpg,White Gold,1,1,1,3
2254,1,15997,Very Good,3,VVS1,6,D,7,Round,Pave,Platinum,Davidson & Licht,Precision by Davidson & Licht  2080,New Aire with Loop Diamond Set Shank Engagement Ring,Precision by Davidson & Licht  2080,1,http://www.davidsonandlicht.com/product/2080/,http://www.davidsonandlicht.com/wp-content/uploads/2080_C1-507x380.jpg,http://www.davidsonandlicht.com/wp-content/uploads/2080_C2-199x149.jpg,http://www.davidsonandlicht.com/wp-content/uploads/2080_C3-199x149.jpg,Platinum,1,1,1,3
2255,1,14997,Very Good,3,VVS1,6,D,7,Round,Pave,White Gold,Davidson & Licht,Precision by Davidson & Licht  2080,New Aire with Loop Diamond Set Shank Engagement Ring,Precision by Davidson & Licht  2080,1,http://www.davidsonandlicht.com/product/2080/,http://www.davidsonandlicht.com/wp-content/uploads/2080_C1-507x380.jpg,http://www.davidsonandlicht.com/wp-content/uploads/2080_C2-199x149.jpg,http://www.davidsonandlicht.com/wp-content/uploads/2080_C3-199x149.jpg,White Gold,1,1,1,3
2256,0.25,6646,Very Good,3,VS1,4,D,7,Round,Pave,Platinum,Davidson & Licht,Precision by Davidson & Licht  2667,Extraordinary Tri Split Diamond Engagement Ring,Precision by Davidson & Licht  2667,1,http://www.davidsonandlicht.com/product/2667/,http://www.davidsonandlicht.com/wp-content/uploads/2667_C1-507x380.jpg,http://www.davidsonandlicht.com/wp-content/uploads/2667_C2-199x149.jpg,http://www.davidsonandlicht.com/wp-content/uploads/2667_C3-199x149.jpg,Platinum,1,1,1,3
2257,0.25,5646,Very Good,3,VS1,4,D,7,Round,Pave,White Gold,Davidson & Licht,Precision by Davidson & Licht  2667,Extraordinary Tri Split Diamond Engagement Ring,Precision by Davidson & Licht  2667,1,http://www.davidsonandlicht.com/product/2667/,http://www.davidsonandlicht.com/wp-content/uploads/2667_C1-507x380.jpg,http://www.davidsonandlicht.com/wp-content/uploads/2667_C2-199x149.jpg,http://www.davidsonandlicht.com/wp-content/uploads/2667_C3-199x149.jpg,White Gold,1,1,1,3
2258,0.5,6988,Very Good,3,VS1,4,D,7,Round,Pave,Platinum,Davidson & Licht,Precision by Davidson & Licht  2030,New Aire Diamond Shared Prong Split Shank Engagement Ring,Precision by Davidson & Licht  2030,1,http://www.davidsonandlicht.com/product/2030/,http://www.davidsonandlicht.com/wp-content/uploads/2030_C1-507x380.jpg,http://www.davidsonandlicht.com/wp-content/uploads/2030_C2-199x149.jpg,http://www.davidsonandlicht.com/wp-content/uploads/2030_C3-199x149.jpg,Platinum,1,1,1,3
2259,0.5,5988,Very Good,3,VS1,4,D,7,Round,Pave,White Gold,Davidson & Licht,Precision by Davidson & Licht  2030,New Aire Diamond Shared Prong Split Shank Engagement Ring,Precision by Davidson & Licht  2030,1,http://www.davidsonandlicht.com/product/2030/,http://www.davidsonandlicht.com/wp-content/uploads/2030_C1-507x380.jpg,http://www.davidsonandlicht.com/wp-content/uploads/2030_C2-199x149.jpg,http://www.davidsonandlicht.com/wp-content/uploads/2030_C3-199x149.jpg,White Gold,1,1,1,3
2260,0.5,7011,Very Good,3,VVS1,6,D,7,Round,Pave,Platinum,Davidson & Licht,Precision by Davidson & Licht  2030,New Aire Diamond Shared Prong Split Shank Engagement Ring,Precision by Davidson & Licht  2030,1,http://www.davidsonandlicht.com/product/2030/,http://www.davidsonandlicht.com/wp-content/uploads/2030_C1-507x380.jpg,http://www.davidsonandlicht.com/wp-content/uploads/2030_C2-199x149.jpg,http://www.davidsonandlicht.com/wp-content/uploads/2030_C3-199x149.jpg,Platinum,1,1,1,3
2261,0.5,6011,Very Good,3,VVS1,6,D,7,Round,Pave,White Gold,Davidson & Licht,Precision by Davidson & Licht  2030,New Aire Diamond Shared Prong Split Shank Engagement Ring,Precision by Davidson & Licht  2030,1,http://www.davidsonandlicht.com/product/2030/,http://www.davidsonandlicht.com/wp-content/uploads/2030_C1-507x380.jpg,http://www.davidsonandlicht.com/wp-content/uploads/2030_C2-199x149.jpg,http://www.davidsonandlicht.com/wp-content/uploads/2030_C3-199x149.jpg,White Gold,1,1,1,3
2262,0.75,8353,Very Good,3,VS1,4,D,7,Round,Pave,Platinum,Davidson & Licht,Precision by Davidson & Licht  2030,New Aire Diamond Shared Prong Split Shank Engagement Ring,Precision by Davidson & Licht  2030,1,http://www.davidsonandlicht.com/product/2030/,http://www.davidsonandlicht.com/wp-content/uploads/2030_C1-507x380.jpg,http://www.davidsonandlicht.com/wp-content/uploads/2030_C2-199x149.jpg,http://www.davidsonandlicht.com/wp-content/uploads/2030_C3-199x149.jpg,Platinum,1,1,1,3
2263,0.75,7353,Very Good,3,VS1,4,D,7,Round,Pave,White Gold,Davidson & Licht,Precision by Davidson & Licht  2030,New Aire Diamond Shared Prong Split Shank Engagement Ring,Precision by Davidson & Licht  2030,1,http://www.davidsonandlicht.com/product/2030/,http://www.davidsonandlicht.com/wp-content/uploads/2030_C1-507x380.jpg,http://www.davidsonandlicht.com/wp-content/uploads/2030_C2-199x149.jpg,http://www.davidsonandlicht.com/wp-content/uploads/2030_C3-199x149.jpg,White Gold,1,1,1,3
2264,0.75,8938,Very Good,3,VVS1,6,D,7,Round,Pave,Platinum,Davidson & Licht,Precision by Davidson & Licht  2030,New Aire Diamond Shared Prong Split Shank Engagement Ring,Precision by Davidson & Licht  2030,1,http://www.davidsonandlicht.com/product/2030/,http://www.davidsonandlicht.com/wp-content/uploads/2030_C1-507x380.jpg,http://www.davidsonandlicht.com/wp-content/uploads/2030_C2-199x149.jpg,http://www.davidsonandlicht.com/wp-content/uploads/2030_C3-199x149.jpg,Platinum,1,1,1,3
2265,0.75,7938,Very Good,3,VVS1,6,D,7,Round,Pave,White Gold,Davidson & Licht,Precision by Davidson & Licht  2030,New Aire Diamond Shared Prong Split Shank Engagement Ring,Precision by Davidson & Licht  2030,1,http://www.davidsonandlicht.com/product/2030/,http://www.davidsonandlicht.com/wp-content/uploads/2030_C1-507x380.jpg,http://www.davidsonandlicht.com/wp-content/uploads/2030_C2-199x149.jpg,http://www.davidsonandlicht.com/wp-content/uploads/2030_C3-199x149.jpg,White Gold,1,1,1,3
2266,1,13633,Very Good,3,VS1,4,D,7,Round,Pave,Platinum,Davidson & Licht,Precision by Davidson & Licht  2030,New Aire Diamond Shared Prong Split Shank Engagement Ring,Precision by Davidson & Licht  2030,1,http://www.davidsonandlicht.com/product/2030/,http://www.davidsonandlicht.com/wp-content/uploads/2030_C1-507x380.jpg,http://www.davidsonandlicht.com/wp-content/uploads/2030_C2-199x149.jpg,http://www.davidsonandlicht.com/wp-content/uploads/2030_C3-199x149.jpg,Platinum,1,1,1,3
2267,1,12633,Very Good,3,VS1,4,D,7,Round,Pave,White Gold,Davidson & Licht,Precision by Davidson & Licht  2030,New Aire Diamond Shared Prong Split Shank Engagement Ring,Precision by Davidson & Licht  2030,1,http://www.davidsonandlicht.com/product/2030/,http://www.davidsonandlicht.com/wp-content/uploads/2030_C1-507x380.jpg,http://www.davidsonandlicht.com/wp-content/uploads/2030_C2-199x149.jpg,http://www.davidsonandlicht.com/wp-content/uploads/2030_C3-199x149.jpg,White Gold,1,1,1,3
2268,1,16657,Very Good,3,VVS1,6,D,7,Round,Pave,Platinum,Davidson & Licht,Precision by Davidson & Licht  2030,New Aire Diamond Shared Prong Split Shank Engagement Ring,Precision by Davidson & Licht  2030,1,http://www.davidsonandlicht.com/product/2030/,http://www.davidsonandlicht.com/wp-content/uploads/2030_C1-507x380.jpg,http://www.davidsonandlicht.com/wp-content/uploads/2030_C2-199x149.jpg,http://www.davidsonandlicht.com/wp-content/uploads/2030_C3-199x149.jpg,Platinum,1,1,1,3
